race_year,gender,age,finish_time
2024,M,56,3:30:21
2024,M,55,3:33:40
2024,M,58,3:29:40
2024,M,57,3:29:09
2024,M,57,3:26:51
2024,M,58,3:27:37
2024,M,56,3:28:25
2024,M,56,3:28:29
2024,M,59,3:26:03
2024,M,56,3:31:42
2024,M,55,3:24:30
2024,M,55,3:24:42
2024,M,55,3:28:22
2024,M,58,3:30:56
2024,M,58,3:25:04
2024,M,59,3:29:42
2024,M,55,3:28:28
2024,M,57,3:29:06
2024,M,55,3:28:21
2024,M,55,3:29:49
2024,M,57,3:27:34
2024,M,55,3:28:39
2024,M,55,3:29:40
2024,M,59,3:27:12
2024,M,58,3:28:02
2024,M,57,3:30:26
2024,M,58,3:29:35
2024,M,56,3:27:20
2024,M,55,3:32:41
2024,M,56,3:28:13
2024,M,55,3:28:46
2024,M,59,3:32:29
2024,M,56,3:30:28
2024,M,55,3:24:59
2024,M,55,3:26:44
2024,M,56,3:31:24
2024,M,59,3:29:39
2024,M,57,3:30:14
2024,M,58,3:30:40
2024,M,57,3:31:02
2024,M,58,3:29:33
2024,M,59,3:29:33
2024,M,59,3:24:55
2024,M,59,3:24:11
2024,M,58,3:28:15
2024,M,57,3:29:25
2024,M,58,3:32:39
2024,M,56,3:31:08
2024,M,55,3:30:31
2024,M,56,3:28:25
2024,M,58,3:24:38
2024,M,56,3:30:35
2024,M,58,3:24:55
2024,M,56,3:28:34
2024,M,55,3:27:59
2024,M,57,3:29:25
2024,M,55,3:35:42
2024,M,57,3:31:07
2024,M,55,3:29:55
2024,M,59,3:27:43
2024,M,58,3:31:23
2024,M,59,3:30:07
2024,M,57,3:31:42
2024,M,56,3:29:46
2024,M,57,3:31:15
2024,M,55,3:26:31
2024,M,58,3:30:57
2024,M,55,3:31:45
2024,M,59,3:29:29
2024,M,59,3:26:08
2024,M,58,3:29:10
2024,M,57,3:29:15
2024,M,57,3:27:43
2024,M,62,3:42:00
2024,M,63,3:37:44
2024,M,62,3:45:04
2024,M,61,3:46:53
2024,M,62,3:48:10
2024,M,63,3:42:05
2024,M,63,3:40:27
2024,M,63,3:46:37
2024,M,63,3:44:15
2024,M,62,3:47:44
2024,M,62,3:40:21
2024,M,62,3:43:37
2024,M,61,3:41:24
2024,M,60,3:46:50
2024,M,60,3:43:26
2024,M,60,3:40:39
2024,M,60,3:43:42
2024,M,60,3:48:14
2024,M,62,3:46:16
2024,M,60,3:45:14
2024,M,60,3:42:59
2024,M,64,3:42:54
2024,M,61,3:41:43
2024,M,62,3:44:41
2024,M,60,3:47:53
2024,M,62,3:41:24
2024,M,63,3:42:57
2024,M,62,3:48:33
2024,M,62,3:44:13
2024,M,64,3:47:44
2024,M,62,3:37:44
2024,M,64,3:44:30
2024,M,61,3:44:09
2024,M,62,3:41:46
2024,M,60,3:47:44
2024,M,60,3:42:06
2024,M,63,3:44:49
2024,M,62,3:43:08
2024,M,62,3:48:02
2024,M,63,3:42:49
2024,M,60,3:48:24
2024,M,64,3:44:03
2024,M,62,3:43:07
2024,M,60,3:42:42
2024,M,60,3:41:48
2024,M,61,3:48:37
2024,M,60,3:39:28
2024,M,63,3:44:39
2024,M,62,3:44:10
2024,M,61,3:41:15
2024,M,61,3:38:58
2024,M,63,3:46:09
2024,M,60,3:44:10
2024,M,63,3:43:32
2024,M,62,3:40:28
2024,M,63,3:43:16
2024,M,64,3:38:15
2024,M,61,3:42:09
2024,M,62,3:45:50
2024,M,62,3:45:52
2024,M,62,3:44:25
2024,M,60,3:44:05
2024,M,64,3:45:51
2024,M,62,3:43:13
2024,M,60,3:41:31
2024,M,61,3:44:45
2024,M,61,3:41:12
2024,M,63,3:41:53
2024,M,63,3:42:45
2024,M,60,3:40:24
2024,M,61,3:39:56
2024,M,63,3:47:16
2024,M,60,3:43:28
2024,M,64,3:42:46
2024,M,60,3:46:58
2024,M,60,3:48:14
2024,M,63,3:44:24
2024,M,62,3:46:43
2024,M,63,3:44:43
2024,M,60,3:47:36
2024,M,63,3:42:17
2024,M,63,3:47:04
2024,M,63,3:47:44
2024,M,64,3:44:44
2024,M,60,3:43:57
2024,M,61,3:47:06
2024,M,64,3:43:05
2024,M,61,3:47:23
2024,M,60,3:39:42
2024,M,64,3:42:53
2024,M,63,3:43:05
2024,M,62,3:43:54
2024,M,60,3:43:41
2024,M,61,3:48:09
2024,M,64,3:43:21
2024,M,62,3:42:18
2024,M,64,3:46:35
2024,M,62,3:43:15
2024,M,60,3:47:21
2024,M,63,3:41:58
2024,M,62,3:43:45
2024,M,62,3:39:46
2024,M,63,3:42:12
2024,M,64,3:45:40
2024,M,62,3:43:28
2024,M,60,3:39:00
2024,M,64,3:40:31
2024,M,61,3:45:33
2024,M,60,3:46:44
2024,M,61,3:45:49
2024,M,62,3:46:19
2024,M,63,3:45:03
2024,M,60,3:36:17
2024,M,61,3:42:46
2024,M,60,3:40:20
2024,M,61,3:46:51
2024,M,63,3:43:01
2024,M,63,3:41:27
2024,M,61,3:48:57
2024,M,62,3:45:41
2024,M,67,3:56:24
2024,M,69,3:59:24
2024,M,69,3:58:14
2024,M,69,3:54:49
2024,M,66,3:58:41
2024,M,66,4:01:07
2024,M,66,3:59:50
2024,M,68,4:00:42
2024,M,67,3:57:14
2024,M,66,3:54:14
2024,M,69,3:54:13
2024,M,68,3:59:29
2024,M,68,3:59:09
2024,M,65,3:56:14
2024,M,67,3:57:15
2024,M,67,4:05:47
2024,M,66,4:01:40
2024,M,65,4:00:31
2024,M,65,4:01:07
2024,M,69,3:59:02
2024,M,68,3:57:45
2024,M,65,4:02:14
2024,M,65,3:56:53
2024,M,69,3:59:19
2024,M,67,3:57:14
2024,M,68,3:53:51
2024,M,68,4:00:38
2024,M,66,4:04:15
2024,M,67,4:00:37
2024,M,68,3:59:23
2024,M,65,4:00:13
2024,M,66,3:59:36
2024,M,68,4:01:50
2024,M,67,3:57:22
2024,M,65,3:55:46
2024,M,67,3:57:03
2024,M,69,4:01:38
2024,M,66,3:58:47
2024,M,67,3:58:03
2024,M,68,4:02:00
2024,M,68,3:59:45
2024,M,67,4:01:18
2024,M,69,3:55:07
2024,M,67,3:56:54
2024,M,68,3:58:22
2024,M,69,4:04:48
2024,M,69,3:57:17
2024,M,69,4:02:23
2024,M,65,3:56:47
2024,M,65,3:55:50
2024,M,67,3:55:52
2024,M,69,3:59:13
2024,M,66,4:01:29
2024,M,67,3:58:09
2024,M,66,3:58:25
2024,M,66,4:07:35
2024,M,68,4:01:27
2024,M,69,3:57:04
2024,M,69,4:00:09
2024,M,69,3:55:42
2024,M,69,3:58:45
2024,M,68,3:58:04
2024,M,66,3:57:50
2024,M,66,3:57:29
2024,M,65,3:55:43
2024,M,65,3:59:40
2024,M,67,4:01:49
2024,M,67,4:03:04
2024,M,68,3:59:16
2024,M,69,4:02:23
2024,M,68,4:02:04
2024,M,67,3:58:24
2024,M,69,3:59:59
2024,M,65,3:59:49
2024,M,65,3:54:44
2024,M,66,3:58:21
2024,M,66,4:00:06
2024,M,69,3:59:23
2024,M,68,4:02:03
2024,M,66,3:58:36
2024,M,67,3:57:36
2024,M,65,3:54:56
2024,M,68,3:58:09
2024,M,67,3:58:47
2024,M,69,3:58:18
2024,M,67,3:58:22
2024,M,67,4:00:02
2024,M,66,4:04:25
2024,M,67,4:00:41
2024,M,65,3:58:00
2024,M,65,3:57:32
2024,M,66,3:58:50
2024,M,66,4:00:03
2024,M,67,4:00:43
2024,M,67,4:00:04
2024,M,68,4:02:37
2024,M,67,3:53:51
2024,M,68,4:00:00
2024,M,69,3:58:52
2024,M,65,3:58:07
2024,M,67,4:01:35
2024,M,66,4:02:19
2024,M,66,4:01:27
2024,M,66,3:59:06
2024,M,66,3:57:27
2024,M,67,4:00:40
2024,M,69,4:00:51
2024,M,68,4:01:11
2024,M,66,3:58:54
2024,M,68,3:58:57
2024,M,66,3:56:44
2024,M,67,3:55:50
2024,M,67,3:57:31
2024,M,66,4:00:14
2024,M,68,4:00:55
2024,M,65,3:58:32
2024,M,65,3:59:28
2024,M,66,3:58:13
2024,M,67,3:57:00
2024,M,66,4:01:08
2024,M,74,4:13:13
2024,M,71,4:14:47
2024,M,73,4:14:01
2024,M,73,4:16:49
2024,M,70,4:17:20
2024,M,74,4:15:09
2024,M,74,4:13:26
2024,M,70,4:14:20
2024,M,71,4:09:57
2024,M,74,4:12:14
2024,M,74,4:15:29
2024,M,71,4:15:05
2024,M,73,4:08:49
2024,M,71,4:09:41
2024,M,71,4:12:15
2024,M,74,4:17:14
2024,M,74,4:16:28
2024,M,72,4:15:10
2024,M,73,4:12:55
2024,M,70,4:13:27
2024,M,74,4:12:09
2024,M,72,4:19:25
2024,M,70,4:13:52
2024,M,72,4:11:46
2024,M,74,4:12:35
2024,M,71,4:14:03
2024,M,73,4:15:06
2024,M,72,4:14:45
2024,M,71,4:16:52
2024,M,72,4:14:17
2024,M,74,4:10:49
2024,M,72,4:14:14
2024,M,70,4:10:31
2024,M,71,4:14:55
2024,M,73,4:15:37
2024,M,73,4:11:05
2024,M,72,4:17:04
2024,M,73,4:15:24
2024,M,73,4:18:06
2024,M,73,4:14:20
2024,M,71,4:16:44
2024,M,73,4:16:21
2024,M,72,4:16:05
2024,M,70,4:15:58
2024,M,73,4:12:20
2024,M,70,4:10:49
2024,M,72,4:04:43
2024,M,72,4:13:22
2024,M,74,4:10:47
2024,M,71,4:16:26
2024,M,70,4:13:13
2024,M,71,4:15:04
2024,M,74,4:14:02
2024,M,71,4:13:18
2024,M,71,4:14:46
2024,M,71,4:15:19
2024,M,74,4:16:22
2024,M,74,4:15:36
2024,M,73,4:13:12
2024,M,73,4:18:45
2024,M,72,4:10:04
2024,M,71,4:11:39
2024,M,70,4:16:27
2024,M,70,4:11:14
2024,M,72,4:12:47
2024,M,71,4:17:00
2024,M,70,4:16:35
2024,M,70,4:13:12
2024,M,73,4:16:13
2024,M,73,4:13:46
2024,M,74,4:15:43
2024,M,71,4:10:21
2024,M,70,4:17:20
2024,M,71,4:10:19
2024,M,70,4:15:59
2024,M,73,4:13:49
2024,M,74,4:08:33
2024,M,74,4:16:54
2024,M,74,4:17:15
2024,M,74,4:17:29
2024,M,71,4:20:05
2024,M,71,4:16:04
2024,M,74,4:07:49
2024,M,72,4:15:57
2024,M,71,4:14:37
2024,M,74,4:12:20
2024,M,72,4:12:13
2024,M,71,4:19:51
2024,M,70,4:12:58
2024,M,72,4:09:31
2024,M,70,4:10:04
2024,M,74,4:18:43
2024,M,72,4:13:28
2024,M,74,4:10:57
2024,M,71,4:11:30
2024,M,73,4:15:30
2024,M,70,4:13:28
2024,M,73,4:12:49
2024,M,71,4:15:26
2024,M,74,4:14:02
2024,M,73,4:13:48
2024,M,70,4:15:42
2024,M,73,4:15:02
2024,M,74,4:15:50
2024,M,70,4:10:00
2024,M,74,4:13:28
2024,M,71,4:11:23
2024,M,72,4:13:12
2024,M,73,4:11:41
2024,M,73,4:15:20
2024,M,74,4:13:32
2024,M,73,4:17:35
2024,M,73,4:13:25
2024,M,73,4:13:20
2024,M,70,4:18:18
2024,M,74,4:18:45
2024,M,74,4:17:08
2024,M,72,4:12:46
2024,M,70,4:16:17
2024,M,73,4:16:04
2024,M,77,4:32:32
2024,M,79,4:32:03
2024,M,77,4:35:11
2024,M,76,4:30:59
2024,M,78,4:31:39
2024,M,77,4:29:31
2024,M,75,4:26:38
2024,M,76,4:34:42
2024,M,76,4:27:25
2024,M,76,4:24:41
2024,M,78,4:29:14
2024,M,76,4:28:48
2024,M,78,4:24:58
2024,M,79,4:27:17
2024,M,77,4:28:10
2024,M,75,4:31:35
2024,M,79,4:30:58
2024,M,75,4:27:25
2024,M,75,4:26:28
2024,M,78,4:28:46
2024,M,75,4:25:09
2024,M,75,4:24:56
2024,M,78,4:34:05
2024,M,79,4:29:34
2024,M,77,4:30:27
2024,M,76,4:28:09
2024,M,76,4:22:18
2024,M,75,4:31:21
2024,M,75,4:30:54
2024,M,75,4:27:07
2024,M,79,4:32:01
2024,M,77,4:30:03
2024,M,77,4:26:01
2024,M,75,4:25:11
2024,M,75,4:24:57
2024,M,76,4:25:45
2024,M,77,4:30:08
2024,M,76,4:29:05
2024,M,78,4:25:46
2024,M,79,4:30:21
2024,M,78,4:26:56
2024,M,79,4:30:30
2024,M,79,4:26:33
2024,M,77,4:27:03
2024,M,77,4:32:10
2024,M,76,4:30:19
2024,M,75,4:30:07
2024,M,78,4:26:56
2024,M,78,4:29:50
2024,M,77,4:34:33
2024,M,76,4:29:25
2024,M,78,4:28:34
2024,M,76,4:32:36
2024,M,77,4:25:38
2024,M,77,4:25:52
2024,M,76,4:32:25
2024,M,77,4:28:53
2024,M,77,4:35:26
2024,M,77,4:31:24
2024,M,76,4:32:08
2024,M,76,4:29:14
2024,M,75,4:28:42
2024,M,77,4:28:38
2024,M,75,4:31:00
2024,M,75,4:30:50
2024,M,76,4:27:39
2024,M,76,4:30:47
2024,M,79,4:25:05
2024,M,78,4:29:05
2024,M,79,4:29:39
2024,M,79,4:27:14
2024,M,79,4:29:48
2024,M,79,4:26:14
2024,M,76,4:26:48
2024,M,78,4:28:14
2024,M,79,4:32:10
2024,M,77,4:29:25
2024,M,79,4:29:53
2024,M,75,4:28:14
2024,M,77,4:28:24
2024,M,77,4:29:43
2024,M,77,4:29:26
2024,M,76,4:29:34
2024,M,77,4:31:39
2024,M,76,4:29:14
2024,M,76,4:31:07
2024,M,76,4:29:13
2024,M,79,4:32:50
2024,M,75,4:24:03
2024,M,75,4:26:15
2024,M,76,4:28:32
2024,M,77,4:30:50
2024,M,79,4:28:01
2024,M,78,4:30:06
2024,M,75,4:26:10
2024,M,77,4:28:50
2024,M,77,4:28:51
2024,M,79,4:34:28
2024,M,77,4:31:02
2024,M,76,4:28:23
2024,M,78,4:32:17
2024,M,78,4:29:49
2024,M,75,4:26:57
2024,M,79,4:25:20
2024,M,76,4:30:37
2024,M,77,4:37:23
2024,M,78,4:29:26
2024,M,76,4:27:33
2024,M,75,4:33:18
2024,M,76,4:25:38
2024,M,76,4:29:28
2024,M,77,4:25:05
2024,M,78,4:29:42
2024,M,75,4:28:39
2024,M,78,4:32:09
2024,M,79,4:27:11
2024,M,79,4:28:36
2024,M,77,4:30:46
2024,M,77,4:27:37
2024,M,79,4:30:31
2024,M,83,4:39:17
2024,M,84,4:47:02
2024,M,84,4:39:27
2024,M,80,4:45:13
2024,M,83,4:42:45
2024,M,85,4:48:47
2024,M,83,4:44:28
2024,M,83,4:41:28
2024,M,80,4:44:37
2024,M,83,4:41:37
2024,M,82,4:43:16
2024,M,84,4:41:42
2024,M,80,4:38:31
2024,M,81,4:46:34
2024,M,82,4:43:37
2024,M,80,4:46:36
2024,M,83,4:49:12
2024,M,81,4:46:49
2024,M,84,4:43:24
2024,M,82,4:41:40
2024,M,85,4:42:44
2024,M,82,4:43:39
2024,M,85,4:44:48
2024,M,85,4:46:27
2024,M,82,4:44:25
2024,M,81,4:45:11
2024,M,80,4:49:55
2024,M,80,4:41:09
2024,M,81,4:45:48
2024,M,81,4:48:13
2024,M,80,4:43:07
2024,M,80,4:43:17
2024,M,84,4:39:20
2024,M,82,4:45:32
2024,M,84,4:46:16
2024,M,82,4:41:30
2024,M,80,4:45:37
2024,M,81,4:41:12
2024,M,83,4:43:03
2024,M,82,4:48:47
2024,M,83,4:47:02
2024,M,85,4:47:43
2024,M,85,4:40:33
2024,M,85,4:42:21
2024,M,80,4:42:52
2024,M,82,4:47:43
2024,M,81,4:43:26
2024,M,84,4:54:16
2024,M,80,4:44:32
2024,M,81,4:44:18
2024,M,80,4:41:12
2024,M,83,4:42:46
2024,M,82,4:46:51
2024,M,84,4:44:37
2024,M,82,4:47:22
2024,M,82,4:45:40
2024,M,82,4:46:24
2024,M,83,4:36:25
2024,M,84,4:46:07
2024,M,84,4:45:47
2024,M,81,4:44:05
2024,M,81,4:38:58
2024,M,80,4:47:24
2024,M,80,4:40:52
2024,M,82,4:41:33
2024,M,84,4:46:49
2024,M,80,4:45:07
2024,M,84,4:39:16
2024,M,81,4:49:50
2024,M,81,4:48:35
2024,M,85,4:50:08
2024,M,83,4:46:29
2024,M,80,4:44:11
2024,M,82,4:47:25
2024,M,85,4:43:15
2024,M,85,4:43:44
2024,M,83,4:42:43
2024,M,82,4:44:36
2024,M,84,4:44:42
2024,M,85,4:45:58
2024,M,85,4:41:11
2024,M,82,4:44:08
2024,M,84,4:41:21
2024,M,80,4:46:29
2024,M,83,4:43:59
2024,M,82,4:44:24
2024,M,80,4:47:23
2024,M,84,4:45:48
2024,M,83,4:49:08
2024,M,80,4:46:57
2024,M,83,4:38:14
2024,M,83,4:43:54
2024,M,85,4:47:50
2024,M,82,4:42:34
2024,M,80,4:41:15
2024,M,83,4:38:44
2024,M,85,4:42:47
2024,M,85,4:41:39
2024,M,83,4:43:41
2024,M,82,4:46:25
2024,M,81,4:43:39
2024,M,83,4:45:05
2024,M,84,4:47:50
2024,M,81,4:39:21
2024,M,82,4:44:51
2024,M,84,4:46:54
2024,M,82,4:45:16
2024,M,84,4:41:02
2024,M,80,4:44:46
2024,M,85,4:46:09
2024,M,80,4:40:41
2024,M,84,4:46:20
2024,M,85,4:42:03
2024,M,85,4:44:01
2024,M,85,4:45:39
2024,M,85,4:41:01
2024,M,83,4:42:06
2024,M,80,4:42:04
2024,M,80,4:44:11
2024,M,83,4:44:55
2025,F,23,3:23:41
2025,F,20,3:23:59
2025,F,22,3:22:32
2025,F,22,3:23:22
2025,F,22,3:23:01
2025,F,24,3:23:14
2025,F,21,3:20:26
2025,F,24,3:24:57
2025,F,23,3:21:54
2025,F,24,3:25:14
2025,F,29,3:20:56
2025,F,21,3:22:06
2025,F,22,3:22:15
2025,F,34,3:20:41
2025,F,23,3:21:05
2025,F,29,3:19:27
2025,F,26,3:26:13
2025,F,30,3:22:39
2025,F,24,3:24:27
2025,F,33,3:18:50
2025,F,24,3:21:43
2025,F,24,3:23:44
2025,F,26,3:20:10
2025,F,18,3:23:15
2025,F,23,3:21:52
2025,F,25,3:23:28
2025,F,29,3:20:10
2025,F,21,3:22:56
2025,F,18,3:19:23
2025,F,30,3:25:00
2025,F,22,3:22:27
2025,F,23,3:25:25
2025,F,30,3:20:19
2025,F,32,3:22:35
2025,F,34,3:25:37
2025,F,25,3:20:39
2025,F,19,3:20:21
2025,F,29,3:22:52
2025,F,27,3:24:35
2025,F,23,3:21:38
2025,F,26,3:18:27
2025,F,30,3:24:59
2025,F,32,3:27:05
2025,F,24,3:23:01
2025,F,22,3:26:15
2025,F,21,3:26:56
2025,F,26,3:22:01
2025,F,30,3:21:32
2025,F,22,3:20:32
2025,F,29,3:21:53
2025,F,29,3:21:00
2025,F,26,3:22:21
2025,F,18,3:18:40
2025,F,27,3:23:20
2025,F,32,3:24:41
2025,F,20,3:18:46
2025,F,34,3:20:33
2025,F,34,3:22:50
2025,F,23,3:22:31
2025,F,22,3:23:47
2025,F,23,3:24:45
2025,F,26,3:27:41
2025,F,33,3:27:20
2025,F,24,3:21:34
2025,F,24,3:23:39
2025,F,31,3:24:55
2025,F,26,3:24:13
2025,F,18,3:21:21
2025,F,24,3:18:45
2025,F,24,3:22:41
2025,F,29,3:24:59
2025,F,32,3:24:15
2025,F,32,3:23:11
2025,F,32,3:20:57
2025,F,27,3:22:40
2025,F,19,3:20:53
2025,F,20,3:26:02
2025,F,28,3:21:55
2025,F,29,3:17:56
2025,F,21,3:21:44
2025,F,27,3:23:14
2025,F,25,3:21:57
2025,F,31,3:20:17
2025,F,32,3:21:34
2025,F,25,3:20:05
2025,F,34,3:27:00
2025,F,26,3:22:11
2025,F,24,3:22:16
2025,F,22,3:21:45
2025,F,23,3:22:52
2025,F,24,3:22:51
2025,F,26,3:22:05
2025,F,33,3:25:54
2025,F,19,3:24:19
2025,F,32,3:23:27
2025,F,25,3:21:46
2025,F,33,3:22:35
2025,F,20,3:24:40
2025,F,20,3:20:22
2025,F,18,3:21:46
2025,F,27,3:22:41
2025,F,31,3:21:32
2025,F,27,3:22:09
2025,F,22,3:19:20
2025,F,27,3:23:19
2025,F,34,3:25:12
2025,F,20,3:21:32
2025,F,31,3:20:55
2025,F,18,3:20:29
2025,F,18,3:21:00
2025,F,31,3:23:07
2025,F,25,3:18:53
2025,F,32,3:24:26
2025,F,27,3:24:06
2025,F,29,3:20:55
2025,F,21,3:24:44
2025,F,33,3:19:30
2025,F,25,3:24:55
2025,F,26,3:22:08
2025,F,31,3:21:54
2025,F,35,3:28:02
2025,F,35,3:27:16
2025,F,36,3:34:17
2025,F,35,3:26:35
2025,F,39,3:28:19
2025,F,39,3:22:52
2025,F,37,3:31:31
2025,F,39,3:24:11
2025,F,39,3:28:23
2025,F,37,3:28:23
2025,F,39,3:26:52
2025,F,37,3:27:44
2025,F,37,3:30:29
2025,F,36,3:26:54
2025,F,35,3:26:04
2025,F,35,3:30:24
2025,F,35,3:25:45
2025,F,38,3:27:13
2025,F,39,3:25:46
2025,F,39,3:26:21
2025,F,38,3:27:24
2025,F,37,3:22:49
2025,F,35,3:27:47
2025,F,35,3:31:34
2025,F,37,3:25:20
2025,F,37,3:31:54
2025,F,39,3:27:10
2025,F,39,3:27:54
2025,F,39,3:33:39
2025,F,37,3:32:03
2025,F,39,3:22:21
2025,F,37,3:29:45
2025,F,39,3:33:47
2025,F,36,3:30:30
2025,F,38,3:29:04
2025,F,37,3:25:40
2025,F,39,3:31:52
2025,F,38,3:28:01
2025,F,35,3:27:36
2025,F,39,3:28:37
2025,F,38,3:25:34
2025,F,39,3:28:52
2025,F,36,3:33:42
2025,F,36,3:28:06
2025,F,36,3:29:59
2025,F,38,3:28:27
2025,F,37,3:26:57
2025,F,35,3:34:02
2025,F,36,3:27:52
2025,F,35,3:27:30
2025,F,37,3:31:08
2025,F,38,3:32:47
2025,F,39,3:24:30
2025,F,35,3:25:40
2025,F,37,3:32:03
2025,F,36,3:29:38
2025,F,35,3:30:03
2025,F,35,3:28:30
2025,F,35,3:31:16
2025,F,39,3:26:21
2025,F,39,3:27:49
2025,F,39,3:25:20
2025,F,39,3:27:50
2025,F,39,3:23:41
2025,F,35,3:30:50
2025,F,35,3:25:57
2025,F,35,3:26:03
2025,F,37,3:27:38
2025,F,37,3:26:37
2025,F,38,3:28:39
2025,F,35,3:31:36
2025,F,37,3:28:04
2025,F,38,3:25:34
2025,F,37,3:33:44
2025,F,39,3:23:55
2025,F,35,3:31:43
2025,F,38,3:25:39
2025,F,36,3:30:50
2025,F,39,3:25:58
2025,F,39,3:29:41
2025,F,37,3:27:05
2025,F,36,3:27:13
2025,F,36,3:27:31
2025,F,37,3:26:27
2025,F,35,3:27:58
2025,F,35,3:28:30
2025,F,37,3:24:27
2025,F,38,3:28:50
2025,F,37,3:27:55
2025,F,37,3:26:12
2025,F,36,3:29:34
2025,F,35,3:28:43
2025,F,38,3:27:44
2025,F,39,3:27:37
2025,F,35,3:28:07
2025,F,38,3:29:02
2025,F,35,3:27:05
2025,F,38,3:26:01
2025,F,39,3:31:23
2025,F,36,3:29:40
2025,F,35,3:27:47
2025,F,35,3:27:15
2025,F,38,3:25:37
2025,F,35,3:26:21
2025,F,39,3:29:04
2025,F,36,3:30:29
2025,F,36,3:26:48
2025,F,39,3:29:30
2025,F,37,3:30:46
2025,F,35,3:25:39
2025,F,35,3:29:24
2025,F,35,3:29:03
2025,F,35,3:27:34
2025,F,36,3:33:35
2025,F,35,3:20:46
2025,F,38,3:24:00
2025,F,35,3:22:49
2025,F,35,3:27:49
2025,F,38,3:27:43
2025,F,38,3:25:18
2025,F,40,3:33:28
2025,F,40,3:35:18
2025,F,41,3:30:18
2025,F,42,3:29:42
2025,F,42,3:30:10
2025,F,42,3:31:33
2025,F,41,3:30:46
2025,F,44,3:31:25
2025,F,43,3:32:44
2025,F,42,3:37:08
2025,F,43,3:32:18
2025,F,43,3:31:32
2025,F,40,3:33:57
2025,F,43,3:30:04
2025,F,42,3:32:40
2025,F,43,3:35:30
2025,F,44,3:29:40
2025,F,43,3:34:44
2025,F,44,3:31:49
2025,F,42,3:35:57
2025,F,43,3:36:00
2025,F,40,3:31:23
2025,F,41,3:34:28
2025,F,43,3:34:00
2025,F,44,3:33:38
2025,F,40,3:31:53
2025,F,43,3:28:41
2025,F,41,3:33:26
2025,F,43,3:31:58
2025,F,41,3:33:22
2025,F,44,3:28:07
2025,F,40,3:32:06
2025,F,40,3:34:48
2025,F,44,3:34:13
2025,F,41,3:28:12
2025,F,43,3:32:20
2025,F,42,3:27:24
2025,F,41,3:35:01
2025,F,42,3:30:51
2025,F,44,3:33:08
2025,F,41,3:32:12
2025,F,41,3:32:15
2025,F,42,3:30:23
2025,F,44,3:33:07
2025,F,44,3:31:01
2025,F,44,3:34:02
2025,F,42,3:33:56
2025,F,40,3:31:03
2025,F,44,3:30:20
2025,F,44,3:32:33
2025,F,42,3:27:46
2025,F,41,3:34:31
2025,F,40,3:36:01
2025,F,43,3:29:30
2025,F,40,3:31:14
2025,F,42,3:34:12
2025,F,43,3:28:19
2025,F,44,3:32:50
2025,F,41,3:26:09
2025,F,42,3:36:37
2025,F,42,3:34:11
2025,F,42,3:30:26
2025,F,41,3:28:57
2025,F,41,3:28:22
2025,F,44,3:34:04
2025,F,44,3:32:38
2025,F,41,3:31:38
2025,F,41,3:29:46
2025,F,40,3:33:25
2025,F,43,3:33:13
2025,F,43,3:36:45
2025,F,43,3:29:36
2025,F,42,3:34:50
2025,F,41,3:30:52
2025,F,43,3:32:00
2025,F,41,3:31:32
2025,F,44,3:33:06
2025,F,44,3:30:37
2025,F,42,3:30:44
2025,F,40,3:35:07
2025,F,42,3:32:43
2025,F,43,3:31:56
2025,F,44,3:34:56
2025,F,43,3:31:39
2025,F,44,3:29:27
2025,F,43,3:28:55
2025,F,42,3:33:13
2025,F,42,3:40:14
2025,F,43,3:30:25
2025,F,44,3:30:14
2025,F,41,3:32:56
2025,F,42,3:32:14
2025,F,42,3:33:48
2025,F,44,3:34:39
2025,F,44,3:30:38
2025,F,42,3:28:48
2025,F,44,3:32:13
2025,F,40,3:35:18
2025,F,44,3:36:45
2025,F,44,3:30:34
2025,F,41,3:30:49
2025,F,40,3:28:56
2025,F,44,3:32:50
2025,F,40,3:33:42
2025,F,40,3:34:15
2025,F,40,3:29:38
2025,F,44,3:27:23
2025,F,42,3:34:56
2025,F,42,3:33:40
2025,F,42,3:33:22
2025,F,42,3:30:35
2025,F,44,3:34:08
2025,F,42,3:29:57
2025,F,43,3:30:41
2025,F,43,3:31:59
2025,F,44,3:29:41
2025,F,41,3:35:12
2025,F,40,3:34:09
2025,F,41,3:28:14
2025,F,42,3:32:48
2025,F,47,3:37:28
2025,F,48,3:43:48
2025,F,45,3:43:18
2025,F,45,3:41:51
2025,F,48,3:44:22
2025,F,48,3:43:20
2025,F,46,3:38:59
2025,F,45,3:39:25
2025,F,46,3:37:07
2025,F,47,3:38:41
2025,F,46,3:39:27
2025,F,47,3:46:57
2025,F,48,3:43:17
2025,F,47,3:44:58
2025,F,45,3:43:10
2025,F,46,3:41:40
2025,F,46,3:40:59
2025,F,49,3:41:16
2025,F,45,3:39:28
2025,F,47,3:40:18
2025,F,45,3:38:47
2025,F,47,3:46:09
2025,F,47,3:45:17
2025,F,45,3:42:03
2025,F,49,3:40:51
2025,F,49,3:47:16
2025,F,48,3:48:03
2025,F,49,3:40:21
2025,F,48,3:43:16
2025,F,45,3:40:50
2025,F,45,3:40:33
2025,F,46,3:41:33
2025,F,49,3:44:57
2025,F,48,3:40:14
2025,F,46,3:43:23
2025,F,49,3:40:23
2025,F,48,3:46:31
2025,F,49,3:41:45
2025,F,45,3:42:34
2025,F,47,3:43:29
2025,F,45,3:41:16
2025,F,49,3:41:41
